"player_id","age","pace","shooting","passing","dribbling","defending","physic"
"248793","24","70","66","74","74","76","80"
"248484","23","62","31","58","63","79","79"
"248266","23","79","55","66","76","76","78"
"247832","25","92","50","70","77","72","71"
"247495","26","64","67","75","78","73","70"
"247182","24","72","49","66","73","78","76"
"246928","25","75","71","79","79","69","63"
"246923","23","79","75","73","80","68","74"
"246565","23","73","46","64","70","78","79"
"246321","26","93","78","69","76","65","79"
"246174","21","74","71","77","81","53","50"
"245637","22","81","75","75","80","58","77"
"245037","23","66","48","70","70","80","73"
"244374","25","79","71","79","79","68","71"
"244261","26","62","73","80","83","60","71"
"243702","23","88","44","71","79","74","72"
"243686","28","74","75","78","78","66","70"
"243631","26","74","68","74","77","77","76"
"243559","27","84","74","74","78","41","64"
"243558","29","65","50","67","68","76","77"
"243282","24","68","74","78","78","55","68"
"243057","23","74","49","71","74","76","70"
"242664","25","80","67","75","81","66","65"
"242619","24","62","57","70","75","75","75"
"242187","24","77","73","73","80","47","60"
"241925","26","83","69","71","84","51","58"
"241854","24","69","64","73","68","81","73"
"241811","23","74","73","80","79","71","65"
"241522","25","48","79","72","77","37","78"
"241436","24","82","44","62","68","77","87"
"240947","24","76","41","68","73","76","70"
"240753","24","77","81","76","80","45","70"
"240740","23","82","73","74","81","50","63"
"240709","26","82","72","73","81","71","76"
"240359","27","63","61","62","69","79","79"
"240277","24","51","35","52","60","81","76"
"239977","24","90","74","71","81","46","71"
"239613","27","68","70","76","77","72","71"
"238756","24","77","76","62","71","32","83"
"238744","25","77","71","77","77","79","81"
"238463","26","66","70","77","80","73","70"
"238050","26","92","69","71","82","37","64"
"237819","26","69","65","72","76","74","77"
"237328","24","86","75","71","80","46","60"
"237221","26","69","46","71","71","79","76"
"237055","27","83","74","74","78","28","64"
"237043","25","81","71","78","76","53","69"
"236699","27","60","69","76","75","76","78"
"236506","27","57","42","70","72","79","77"
"236276","27","87","74","74","79","44","69"
"235997","25","58","60","76","76","76","68"
"235945","27","61","66","75","74","75","75"
"235844","26","66","58","69","72","78","81"
"235633","24","78","75","76","80","50","76"
"235467","29","86","73","75","81","53","61"
"234505","26","72","77","77","81","66","69"
"234205","25","74","57","71","72","80","73"
"234200","28","65","55","74","73","70","75"
"234051","27","87","75","72","79","32","55"
"233934","26","77","77","83","79","48","75"
"233301","26","70","65","69","71","77","79"
"233260","26","80","78","75","80","32","73"
"232999","25","79","50","68","72","77","75"
"232938","25","69","33","68","72","79","79"
"232905","31","87","69","74","79","58","68"
"232665","28","62","71","72","74","77","79"
"232658","26","58","42","59","65","78","80"
"232654","27","79","78","72","81","25","80"
"232432","26","75","78","68","78","30","72"
"232244","27","77","73","73","74","74","71"
"232223","28","80","57","76","75","73","78"
"230918","24","73","53","67","67","78","78"
"230460","24","78","69","77","79","45","54"
"230442","24","73","82","62","70","31","75"
"230440","32","73","80","63","74","39","77"
"230426","24","83","72","75","78","52","48"
"230406","28","83","69","75","78","42","69"
"230385","28","81","72","81","80","23","50"
"230379","32","59","39","53","57","80","82"
"230285","28","58","29","63","58","77","85"
"230212","24","68","48","60","54","79","74"
"230206","32","92","56","68","73","72","70"
"230183","24","79","67","71","71","74","79"
"229984","27","75","60","77","76","75","70"
"229659","27","62","73","75","76","73","77"
"228946","25","81","70","76","78","66","73"
"228789","26","79","77","75","78","58","77"
"228635","27","69","80","71","76","39","67"
"228413","27","79","74","72","81","53","76"
"228174","26","78","33","59","70","77","84"
"227813","27","66","66","81","80","76","69"
"227562","28","80","74","73","81","40","59"
"227290","32","76","77","78","78","37","79"
"227055","29","87","70","71","83","51","55"
"226627","29","77","74","75","81","40","64"
"226491","27","80","60","75","77","75","74"
"226221","30","64","39","63","61","78","77"
"225850","28","67","43","65","67","78","77"
"225659","30","49","58","70","69","77","78"
"224836","27","79","76","84","78","43","77"
"224251","29","81","74","59","83","62","72"
"223689","31","57","77","61","68","58","86"
"222382","28","83","72","78","78","71","69"
"222104","26","70","45","63","63","78","78"
"222028","28","54","64","75","73","73","73"
"221610","33","78","72","75","81","27","77"
"220746","27","82","74","74","81","57","66"
"220673","28","68","66","72","69","78","83"
"220651","27","63","70","81","82","74","70"
"220440","29","56","45","69","64","80","74"
"220414","31","73","57","78","73","77","77"
"219985","32","58","73","75","76","79","79"
"217998","29","75","79","71","77","36","74"
"216320","29","71","76","74","76","72","84"
"216266","28","77","47","67","70","77","79"
"215410","29","48","46","54","61","80","76"
"214047","33","72","76","75","78","77","75"
"213884","29","76","70","76","77","72","78"
"213761","33","61","79","70","75","31","79"
"213565","28","77","76","80","82","67","62"
"212419","31","62","44","67","64","78","79"
"212219","29","74","44","67","69","78","81"
"212091","32","81","65","71","78","71","77"
"211738","31","79","74","81","80","32","76"
"211256","31","71","56","70","76","77","76"
"211022","30","76","76","79","78","45","53"
"210736","29","79","63","75","78","73","65"
"210697","30","52","63","72","70","78","78"
"209846","31","80","60","70","71","74","82"
"209519","30","70","78","76","78","40","78"
"208919","28","83","68","77","82","51","54"
"208104","31","80","75","79","77","45","77"
"208004","32","63","49","68","71","81","77"
"207439","30","62","65","83","78","71","77"
"206590","30","66","75","80","78","61","61"
"206585","29","77","77","82","80","40","76"
"206467","31","66","78","79","79","39","71"
"205855","30","63","79","75","78","42","81"
"205693","30","56","78","63","75","51","73"
"205569","29","44","74","85","74","66","70"
"202884","31","86","65","74","79","76","69"
"202652","29","84","74","74","82","42","62"
"201519","31","73","75","77","76","74","79"
"201389","31","72","69","78","76","76","72"
"201305","33","68","49","66","63","79","76"
"200260","32","71","79","82","78","39","66"
"199005","32","76","78","80","79","52","77"
"198717","31","83","75","73","80","37","72"
"198141","33","68","61","71","72","79","75"
"197948","33","54","61","67","65","78","78"
"195365","33","52","66","80","81","64","59"
"193198","32","54","73","79","69","77","85"
"193105","31","78","76","74","79","55","77"
"193082","36","82","73","77","82","73","66"
"192638","33","61","74","80","75","77","76"
"191740","34","59","71","76","77","77","74"
"190113","35","76","76","75","78","56","79"
"189125","34","64","77","79","80","70","64"
"187598","33","61","51","58","63","80","77"
"184941","35","70","79","79","83","48","66"
"181458","35","75","77","80","78","70","73"
"170368","32","76","76","78","80","54","73"
"279709","20","68","38","66","67","76","74"
"277031","20","86","39","58","61","76","78"
"275138","20","79","66","78","77","71","69"
"272978","18","86","40","69","73","74","71"
"272951","23","76","68","76","76","72","74"
"272505","17","89","77","62","78","30","68"
"271800","19","95","67","66","81","55","56"
"271464","20","82","73","74","78","50","62"
"271121","22","78","53","77","74","72","75"
"270559","21","83","56","71","76","72","65"
"270077","20","72","44","56","64","77","76"
"270050","21","78","77","63","70","31","75"
"269859","19","75","55","76","78","71","69"
"269421","24","83","72","69","76","44","74"
"269136","19","72","69","74","82","73","74"
"268896","20","73","71","70","77","68","74"
"268438","20","86","75","72","79","37","58"
"268421","19","86","79","67","78","29","64"
"266097","23","88","73","66","82","64","58"
"264846","20","75","46","60","56","78","77"
"264432","22","89","71","70","79","29","62"
"264298","20","83","60","68","74","72","74"
"263781","23","78","62","74","77","72","71"
"263139","27","77","76","78","77","24","77"
"262925","24","55","70","77","74","70","82"
"262088","21","77","65","74","80","57","69"
"260466","25","74","60","70","73","75","79"
"259524","24","72","36","49","56","78","75"
"259399","21","85","76","58","73","33","82"
"259031","21","77","78","60","75","29","79"
"258937","22","69","74","74","78","64","66"
"258885","23","77","77","71","77","30","77"
"258729","22","74","76","71","77","60","64"
"258683","23","68","72","77","78","68","69"
"258575","27","78","47","55","60","76","83"
"258534","25","75","75","68","79","43","76"
"258485","22","77","76","75","78","45","77"
"258015","24","77","76","62","77","35","77"
"257980","23","89","72","67","80","65","69"
"257919","22","73","70","74","77","77","67"
"257876","23","73","62","74","74","74","75"
"257540","22","91","71","69","76","56","66"
"257290","24","84","63","71","77","69","66"
"257186","21","76","67","75","73","72","81"
"256958","24","71","73","78","78","51","53"
"256948","22","78","75","73","79","38","68"
"256769","22","76","57","71","75","73","70"
"256688","25","74","74","79","78","69","75"
"255971","22","70","64","69","73","75","79"
"255566","23","62","65","69","70","74","79"
"254551","23","81","80","73","80","40","71"
"254262","20","70","56","73","72","76","76"
"253444","22","80","77","60","78","29","67"
"253242","31","68","77","58","71","41","82"
"253157","24","75","67","74","77","74","75"
"252935","25","78","80","77","77","44","64"
"252552","21","77","74","71","80","54","77"
"251616","24","60","39","59","51","78","84"
"251530","24","88","67","72","79","69","81"
"251479","23","77","73","79","78","71","73"
"251353","32","76","77","64","69","25","82"
"250961","23","72","76","72","83","41","76"
"250858","30","63","57","64","66","76","87"
"250789","21","86","70","72","81","30","66"
"248165","26","90","59","73","77","72","71"
"247463","22","84","77","62","77","23","69"
"247229","24","86","43","66","74","70","73"
"247131","32","87","63","67","72","72","81"
"247050","23","71","73","74","77","39","64"
"246791","24","83","73","73","80","43","45"
"246688","24","89","46","67","72","71","76"
"246685","24","82","55","78","75","71","73"
"246672","22","83","72","72","78","29","68"
"246350","24","63","57","78","80","62","57"
"246158","23","77","77","78","79","50","77"
"245336","27","61","42","66","64","77","78"
"245253","24","80","65","69","80","73","68"
"244892","24","77","70","75","81","54","55"
"244767","25","81","72","73","75","31","58"
"244728","22","65","81","72","76","41","79"
"244622","26","84","76","71","77","49","75"
"244480","26","45","50","69","76","70","77"
"244380","25","75","51","65","61","76","69"
"243627","23","70","69","80","77","72","71"
"243032","24","73","76","66","73","47","76"
"242578","23","62","47","65","60","77","77"
"242530","24","86","77","72","81","31","73"
"242453","22","76","36","63","66","78","76"
"242380","27","66","67","76","73","73","74"
"242374","25","84","79","69","77","32","64"
"242238","24","79","43","62","69","76","85"
"242000","26","74","56","54","59","78","80"
"241585","26","67","37","57","58","76","86"
"241509","25","83","66","76","80","71","56"
"241390","24","73","70","72","80","65","67"
"241162","26","90","71","68","80","35","67"
"241049","27","78","48","70","73","74","67"
"240787","24","78","70","72","80","57","61"
"240716","26","71","51","68","71","76","73"
"240451","25","78","72","79","76","60","64"
"240273","23","77","72","75","80","51","61"
"240225","25","78","74","75","80","44","77"
"240017","24","83","78","73","78","39","69"
"239892","23","88","76","72","80","40","63"
"239701","24","77","66","75","83","54","56"
"239367","25","80","76","71","80","33","60"
"239364","26","78","74","69","78","46","75"
"239340","26","51","29","44","56","78","83"
"238717","31","64","36","56","61","78","82"
"238621","28","56","35","55","56","78","80"
"238476","25","55","34","60","51","77","79"
"238067","24","75","76","74","76","60","83"
"237477","25","77","74","72","78","60","64"
"237386","25","68","72","77","78","70","73"
"236822","25","87","64","71","75","70","75"
"236791","29","69","77","78","78","65","73"
"236636","27","69","56","72","72","75","74"
"236441","28","85","65","73","79","69","74"
"235949","27","87","66","73","77","31","49"
"235781","27","57","71","71","74","77","75"
"235642","26","58","62","68","67","76","83"
"235619","25","85","69","70","83","30","48"
"235413","24","77","75","71","78","31","76"
"235353","26","91","77","73","77","28","69"
"235173","26","60","65","72","72","77","83"
"234986","25","69","38","62","64","76","76"
